Q2_center	xbj_center	Content
2.875	0.2725	1.83127e+07
2.875	0.2775	1.8165e+07
2.875	0.2825	1.80082e+07
2.875	0.2875	1.65741e+07
2.875	0.2925	1.4698e+07
2.875	0.2975	1.33388e+07
2.875	0.3025	1.10614e+07
2.875	0.3075	9.12552e+06
2.875	0.3125	8.13188e+06
2.875	0.3175	5.82791e+06
2.875	0.3225	3.68023e+06
2.875	0.3275	3.93032e+06
2.875	0.3325	2.51529e+06
2.875	0.3375	818124
2.875	0.3425	112472
2.875	0.3475	127183
2.875	0.3525	104690
2.875	0.3575	27110
2.875	0.3625	2752.58
2.925	0.2675	5.08943e+06
2.925	0.2725	1.73663e+07
2.925	0.2775	1.70796e+07
2.925	0.2825	1.66182e+07
2.925	0.2875	1.67759e+07
2.925	0.2925	1.62349e+07
2.925	0.2975	1.50419e+07
2.925	0.3025	1.33364e+07
2.925	0.3075	1.24075e+07
2.925	0.3125	1.04273e+07
2.925	0.3175	8.19077e+06
2.925	0.3225	7.70467e+06
2.925	0.3275	5.23261e+06
2.925	0.3325	3.90412e+06
2.925	0.3375	3.48602e+06
2.925	0.3425	2.41531e+06
2.925	0.3475	1.07948e+06
2.925	0.3525	166966
2.925	0.3575	127507
2.925	0.3625	84293.3
2.925	0.3675	48310.2
2.925	0.3725	13506.3
2.975	0.2725	5.75834e+06
2.975	0.2775	1.61677e+07
2.975	0.2825	1.56909e+07
2.975	0.2875	1.55796e+07
2.975	0.2925	1.54317e+07
2.975	0.2975	1.52123e+07
2.975	0.3025	1.50544e+07
2.975	0.3075	1.36568e+07
2.975	0.3125	1.23961e+07
2.975	0.3175	1.12344e+07
2.975	0.3225	8.87839e+06
2.975	0.3275	7.65556e+06
2.975	0.3325	6.99415e+06
2.975	0.3375	5.1722e+06
2.975	0.3425	3.54122e+06
2.975	0.3475	2.93125e+06
2.975	0.3525	2.56792e+06
2.975	0.3575	1.51969e+06
2.975	0.3625	362305
2.975	0.3675	82800.2
2.975	0.3725	78010.7
2.975	0.3775	60672
2.975	0.3825	59567.1
2.975	0.3875	11491.3
3.025	0.2775	6.6968e+06
3.025	0.2825	1.54016e+07
3.025	0.2875	1.49514e+07
3.025	0.2925	1.46254e+07
3.025	0.2975	1.43434e+07
3.025	0.3025	1.42343e+07
3.025	0.3075	1.43152e+07
3.025	0.3125	1.38271e+07
3.025	0.3175	1.19847e+07
3.025	0.3225	1.08278e+07
3.025	0.3275	9.84104e+06
3.025	0.3325	8.28623e+06
3.025	0.3375	6.85874e+06
3.025	0.3425	6.21084e+06
3.025	0.3475	5.03899e+06
3.025	0.3525	3.21325e+06
3.025	0.3575	2.72038e+06
3.025	0.3625	2.63023e+06
3.025	0.3675	1.5865e+06
3.025	0.3725	666307
3.025	0.3775	86763.4
3.025	0.3825	70365.9
3.025	0.3875	107859
3.025	0.3925	146442
3.025	0.3975	61882.7
3.025	0.4025	7261.62
3.075	0.2825	7.44237e+06
3.075	0.2875	1.42919e+07
3.075	0.2925	1.37134e+07
3.075	0.2975	1.36669e+07
3.075	0.3025	1.3399e+07
3.075	0.3075	1.34549e+07
3.075	0.3125	1.33417e+07
3.075	0.3175	1.30923e+07
3.075	0.3225	1.19759e+07
3.075	0.3275	1.08187e+07
3.075	0.3325	9.72456e+06
3.075	0.3375	9.53552e+06
3.075	0.3425	7.74898e+06
3.075	0.3475	5.94002e+06
3.075	0.3525	6.02773e+06
3.075	0.3575	4.94049e+06
3.075	0.3625	3.41214e+06
3.075	0.3675	2.53132e+06
3.075	0.3725	2.27098e+06
3.075	0.3775	1.71851e+06
3.075	0.3825	1.09356e+06
3.075	0.3875	256002
3.075	0.3925	99274.5
3.075	0.3975	158857
3.075	0.4025	157224
3.075	0.4075	99056.2
3.075	0.4125	37242.3
3.075	0.4175	6466.87
3.125	0.2825	9633.85
3.125	0.2875	8.16907e+06
3.125	0.2925	1.36013e+07
3.125	0.2975	1.30574e+07
3.125	0.3025	1.29846e+07
3.125	0.3075	1.28892e+07
3.125	0.3125	1.25378e+07
3.125	0.3175	1.20463e+07
3.125	0.3225	1.19195e+07
3.125	0.3275	1.15451e+07
3.125	0.3325	1.06984e+07
3.125	0.3375	9.67861e+06
3.125	0.3425	9.30381e+06
3.125	0.3475	8.72654e+06
3.125	0.3525	6.66533e+06
3.125	0.3575	5.76226e+06
3.125	0.3625	5.75022e+06
3.125	0.3675	5.05361e+06
3.125	0.3725	3.61963e+06
3.125	0.3775	2.26192e+06
3.125	0.3825	1.9724e+06
3.125	0.3875	2.05939e+06
3.125	0.3925	1.57809e+06
3.125	0.3975	783185
3.125	0.4025	173015
3.125	0.4075	164389
3.125	0.4125	125164
3.125	0.4175	110083
3.125	0.4225	71128.3
3.125	0.4275	18572.1
3.125	0.4325	114.243
3.175	0.2875	108196
3.175	0.2925	8.71523e+06
3.175	0.2975	1.30506e+07
3.175	0.3025	1.22157e+07
3.175	0.3075	1.21931e+07
3.175	0.3125	1.19841e+07
3.175	0.3175	1.20139e+07
3.175	0.3225	1.12711e+07
3.175	0.3275	1.10677e+07
3.175	0.3325	1.08857e+07
3.175	0.3375	1.05026e+07
3.175	0.3425	9.81608e+06
3.175	0.3475	9.0711e+06
3.175	0.3525	8.49024e+06
3.175	0.3575	7.90588e+06
3.175	0.3625	6.61435e+06
3.175	0.3675	5.44113e+06
3.175	0.3725	5.38287e+06
3.175	0.3775	5.08862e+06
3.175	0.3825	3.48117e+06
3.175	0.3875	2.25103e+06
3.175	0.3925	1.93553e+06
3.175	0.3975	2.15666e+06
3.175	0.4025	2.03651e+06
3.175	0.4075	1.14674e+06
3.175	0.4125	432846
3.175	0.4175	124274
3.175	0.4225	114624
3.175	0.4275	96546.1
3.175	0.4325	54238.9
3.175	0.4375	85542.3
3.175	0.4425	67912
3.175	0.4475	2658.58
3.225	0.2925	260986
3.225	0.2975	8.93936e+06
3.225	0.3025	1.20816e+07
3.225	0.3075	1.18559e+07
3.225	0.3125	1.14951e+07
3.225	0.3175	1.15288e+07
3.225	0.3225	1.11942e+07
3.225	0.3275	1.04912e+07
3.225	0.3325	1.05221e+07
3.225	0.3375	1.02681e+07
3.225	0.3425	9.78772e+06
3.225	0.3475	9.74232e+06
3.225	0.3525	9.15073e+06
3.225	0.3575	8.38329e+06
3.225	0.3625	7.5558e+06
3.225	0.3675	7.30259e+06
3.225	0.3725	6.39169e+06
3.225	0.3775	5.33373e+06
3.225	0.3825	4.882e+06
3.225	0.3875	4.57402e+06
3.225	0.3925	3.56892e+06
3.225	0.3975	2.47309e+06
3.225	0.4025	2.00716e+06
3.225	0.4075	2.02227e+06
3.225	0.4125	1.75154e+06
3.225	0.4175	1.25561e+06
3.225	0.4225	904060
3.225	0.4275	293511
3.225	0.4325	94651.4
3.225	0.4375	59882.2
3.225	0.4425	99058.2
3.225	0.4475	136701
3.225	0.4525	53133.5
3.225	0.4575	42290.5
3.225	0.4625	2005.57
3.225	0.4675	30.8812
3.275	0.2975	503848
3.275	0.3025	8.92777e+06
3.275	0.3075	1.16043e+07
3.275	0.3125	1.1288e+07
3.275	0.3175	1.08848e+07
3.275	0.3225	1.05554e+07
3.275	0.3275	1.0657e+07
3.275	0.3325	1.0052e+07
3.275	0.3375	9.95719e+06
3.275	0.3425	9.47406e+06
3.275	0.3475	9.32639e+06
3.275	0.3525	9.16539e+06
3.275	0.3575	8.75213e+06
3.275	0.3625	8.4176e+06
3.275	0.3675	7.41317e+06
3.275	0.3725	6.95536e+06
3.275	0.3775	7.13294e+06
3.275	0.3825	6.01428e+06
3.275	0.3875	5.06597e+06
3.275	0.3925	4.39472e+06
3.275	0.3975	4.04071e+06
3.275	0.4025	3.78362e+06
3.275	0.4075	2.97447e+06
3.275	0.4125	2.1291e+06
3.275	0.4175	1.79664e+06
3.275	0.4225	1.38005e+06
3.275	0.4275	1.5769e+06
3.275	0.4325	1.14028e+06
3.275	0.4375	746254
3.275	0.4425	244173
3.275	0.4475	57945.8
3.275	0.4525	136681
3.275	0.4575	86318.4
3.275	0.4625	66852.5
3.275	0.4675	40336.3
3.275	0.4725	45112.6
3.275	0.4775	18978.9
3.275	0.4825	1246.54
3.325	0.3025	739519
3.325	0.3075	8.98277e+06
3.325	0.3125	1.05756e+07
3.325	0.3175	1.05026e+07
3.325	0.3225	1.02295e+07
3.325	0.3275	9.89471e+06
3.325	0.3325	9.76257e+06
3.325	0.3375	9.6207e+06
3.325	0.3425	9.35056e+06
3.325	0.3475	8.94274e+06
3.325	0.3525	8.91776e+06
3.325	0.3575	8.85205e+06
3.325	0.3625	8.3555e+06
3.325	0.3675	7.90141e+06
3.325	0.3725	7.84862e+06
3.325	0.3775	6.93062e+06
3.325	0.3825	6.61818e+06
3.325	0.3875	6.43596e+06
3.325	0.3925	6.09018e+06
3.325	0.3975	4.71312e+06
3.325	0.4025	3.78337e+06
3.325	0.4075	3.74508e+06
3.325	0.4125	3.6851e+06
3.325	0.4175	3.08595e+06
3.325	0.4225	2.2515e+06
3.325	0.4275	1.40071e+06
3.325	0.4325	1.42359e+06
3.325	0.4375	1.39513e+06
3.325	0.4425	1.46901e+06
3.325	0.4475	1.24662e+06
3.325	0.4525	765412
3.325	0.4575	271235
3.325	0.4625	110653
3.325	0.4675	63953.8
3.325	0.4725	48702.1
3.325	0.4775	63563.2
3.325	0.4825	66845.5
3.325	0.4875	57207.7
3.325	0.4925	35572.8
3.325	0.4975	14051.7
3.325	0.5025	8.47557
3.375	0.3075	1.08563e+06
3.375	0.3125	8.84717e+06
3.375	0.3175	9.95471e+06
3.375	0.3225	9.72742e+06
3.375	0.3275	9.41142e+06
3.375	0.3325	9.25839e+06
3.375	0.3375	9.03937e+06
3.375	0.3425	8.83714e+06
3.375	0.3475	8.81286e+06
3.375	0.3525	8.39724e+06
3.375	0.3575	8.42784e+06
3.375	0.3625	8.35835e+06
3.375	0.3675	7.8339e+06
3.375	0.3725	7.62088e+06
3.375	0.3775	7.62883e+06
3.375	0.3825	7.19802e+06
3.375	0.3875	6.78902e+06
3.375	0.3925	6.03256e+06
3.375	0.3975	5.98521e+06
3.375	0.4025	5.45096e+06
3.375	0.4075	4.37904e+06
3.375	0.4125	3.80103e+06
3.375	0.4175	3.53218e+06
3.375	0.4225	3.24825e+06
3.375	0.4275	2.97021e+06
3.375	0.4325	2.34202e+06
3.375	0.4375	1.6526e+06
3.375	0.4425	1.36499e+06
3.375	0.4475	1.32885e+06
3.375	0.4525	1.45923e+06
3.375	0.4575	1.44678e+06
3.375	0.4625	1.09729e+06
3.375	0.4675	672626
3.375	0.4725	230227
3.375	0.4775	54467.2
3.375	0.4825	43871.2
3.375	0.4875	63872.7
3.375	0.4925	69921.9
3.375	0.4975	77018.9
3.375	0.5025	50536.8
3.375	0.5075	22128.9
3.375	0.5125	14144
3.375	0.5175	8663.68
3.425	0.3125	1.43548e+06
3.425	0.3175	8.73961e+06
3.425	0.3225	9.16876e+06
3.425	0.3275	9.11122e+06
3.425	0.3325	8.84388e+06
3.425	0.3375	8.96856e+06
3.425	0.3425	8.4491e+06
3.425	0.3475	8.42121e+06
3.425	0.3525	8.1454e+06
3.425	0.3575	7.9672e+06
3.425	0.3625	7.7103e+06
3.425	0.3675	7.95759e+06
3.425	0.3725	7.39579e+06
3.425	0.3775	7.15017e+06
3.425	0.3825	7.07739e+06
3.425	0.3875	6.98706e+06
3.425	0.3925	6.66953e+06
3.425	0.3975	6.2038e+06
3.425	0.4025	5.62733e+06
3.425	0.4075	5.30926e+06
3.425	0.4125	5.06441e+06
3.425	0.4175	4.56383e+06
3.425	0.4225	3.83757e+06
3.425	0.4275	3.09935e+06
3.425	0.4325	2.89431e+06
3.425	0.4375	2.79183e+06
3.425	0.4425	2.51628e+06
3.425	0.4475	2.03335e+06
3.425	0.4525	1.46845e+06
3.425	0.4575	1.3154e+06
3.425	0.4625	1.3999e+06
3.425	0.4675	1.29011e+06
3.425	0.4725	1.21641e+06
3.425	0.4775	898905
3.425	0.4825	647202
3.425	0.4875	249352
3.425	0.4925	71788.3
3.425	0.4975	59669.4
3.425	0.5025	70591
3.425	0.5075	65122.8
3.425	0.5125	37362.9
3.425	0.5175	45569.8
3.425	0.5225	34525.7
3.425	0.5275	19978.6
3.425	0.5325	20994.1
3.425	0.5375	1233.01
3.475	0.3175	1.77574e+06
3.475	0.3225	8.39781e+06
3.475	0.3275	8.60374e+06
3.475	0.3325	8.72812e+06
3.475	0.3375	8.30111e+06
3.475	0.3425	8.21222e+06
3.475	0.3475	7.90397e+06
3.475	0.3525	7.84711e+06
3.475	0.3575	7.66485e+06
3.475	0.3625	7.49316e+06
3.475	0.3675	7.31843e+06
3.475	0.3725	7.2583e+06
3.475	0.3775	7.05063e+06
3.475	0.3825	6.79239e+06
3.475	0.3875	6.71011e+06
3.475	0.3925	6.44937e+06
3.475	0.3975	6.39523e+06
3.475	0.4025	6.25895e+06
3.475	0.4075	5.69877e+06
3.475	0.4125	5.09553e+06
3.475	0.4175	4.7055e+06
3.475	0.4225	4.80969e+06
3.475	0.4275	4.52196e+06
3.475	0.4325	3.76354e+06
3.475	0.4375	2.80446e+06
3.475	0.4425	2.65346e+06
3.475	0.4475	2.53082e+06
3.475	0.4525	2.49294e+06
3.475	0.4575	2.29172e+06
3.475	0.4625	1.87598e+06
3.475	0.4675	1.44757e+06
3.475	0.4725	1.27402e+06
3.475	0.4775	1.14304e+06
3.475	0.4825	1.00091e+06
3.475	0.4875	1.02083e+06
3.475	0.4925	890277
3.475	0.4975	660344
3.475	0.5025	402763
3.475	0.5075	100575
3.475	0.5125	70190.1
3.475	0.5175	45968.9
3.475	0.5225	32152.4
3.475	0.5275	43877.6
3.475	0.5325	37202.6
3.475	0.5375	46023.3
3.475	0.5425	24671.3
3.475	0.5475	40406.1
3.475	0.5525	15482
3.475	0.5575	4214.71
3.525	0.3225	2.1931e+06
3.525	0.3275	8.09037e+06
3.525	0.3325	8.09789e+06
3.525	0.3375	8.12017e+06
3.525	0.3425	7.8433e+06
3.525	0.3475	7.68198e+06
3.525	0.3525	7.63887e+06
3.525	0.3575	7.25295e+06
3.525	0.3625	7.22005e+06
3.525	0.3675	7.07089e+06
3.525	0.3725	6.87463e+06
3.525	0.3775	6.72111e+06
3.525	0.3825	6.58043e+06
3.525	0.3875	6.33972e+06
3.525	0.3925	6.15687e+06
3.525	0.3975	6.05961e+06
3.525	0.4025	6.09538e+06
3.525	0.4075	6.04256e+06
3.525	0.4125	5.47976e+06
3.525	0.4175	5.31915e+06
3.525	0.4225	4.75402e+06
3.525	0.4275	4.54757e+06
3.525	0.4325	4.45222e+06
3.525	0.4375	4.13881e+06
3.525	0.4425	3.57963e+06
3.525	0.4475	3.06282e+06
3.525	0.4525	2.45821e+06
3.525	0.4575	2.33094e+06
3.525	0.4625	2.39769e+06
3.525	0.4675	2.42711e+06
3.525	0.4725	2.04318e+06
3.525	0.4775	1.56091e+06
3.525	0.4825	1.22184e+06
3.525	0.4875	982893
3.525	0.4925	934285
3.525	0.4975	899500
3.525	0.5025	903212
3.525	0.5075	886728
3.525	0.5125	552414
3.525	0.5175	432825
3.525	0.5225	198442
3.525	0.5275	39343.8
3.525	0.5325	39498
3.525	0.5375	33009.8
3.525	0.5425	40055.7
3.525	0.5475	32945.7
3.525	0.5525	47328
3.525	0.5575	49081.4
3.525	0.5625	34424.1
3.525	0.5675	26903.1
3.525	0.5725	11085.5
3.525	0.5775	2987.45
3.525	0.5825	46.2017
3.575	0.3275	2.65785e+06
3.575	0.3325	7.56064e+06
3.575	0.3375	7.6384e+06
3.575	0.3425	7.6587e+06
3.575	0.3475	7.42984e+06
3.575	0.3525	7.22199e+06
3.575	0.3575	7.21632e+06
3.575	0.3625	6.92576e+06
3.575	0.3675	6.76446e+06
3.575	0.3725	6.70298e+06
3.575	0.3775	6.46278e+06
3.575	0.3825	6.29619e+06
3.575	0.3875	6.29257e+06
3.575	0.3925	6.15396e+06
3.575	0.3975	5.68875e+06
3.575	0.4025	5.74459e+06
3.575	0.4075	5.66779e+06
3.575	0.4125	5.53229e+06
3.575	0.4175	5.18506e+06
3.575	0.4225	5.43775e+06
3.575	0.4275	5.09433e+06
3.575	0.4325	4.48037e+06
3.575	0.4375	4.20069e+06
3.575	0.4425	3.97504e+06
3.575	0.4475	3.70264e+06
3.575	0.4525	3.78976e+06
3.575	0.4575	3.17182e+06
3.575	0.4625	2.45177e+06
3.575	0.4675	2.22763e+06
3.575	0.4725	2.24177e+06
3.575	0.4775	2.10021e+06
3.575	0.4825	1.93993e+06
3.575	0.4875	1.71937e+06
3.575	0.4925	1.34953e+06
3.575	0.4975	1.04735e+06
3.575	0.5025	872752
3.575	0.5075	806047
3.575	0.5125	845504
3.575	0.5175	718376
3.575	0.5225	700966
3.575	0.5275	680054
3.575	0.5325	558632
3.575	0.5375	306446
3.575	0.5425	112078
3.575	0.5475	32669.7
3.575	0.5525	41545.9
3.575	0.5575	29597.5
3.575	0.5625	51975.4
3.575	0.5675	39234.4
3.575	0.5725	37304.4
3.575	0.5775	29695.3
3.575	0.5825	14873.7
3.575	0.5875	15599.3
3.575	0.5925	12840.9
3.575	0.5975	7924.39
3.575	0.6025	139.316
3.625	0.3325	3.03607e+06
3.625	0.3375	7.36114e+06
3.625	0.3425	7.16576e+06
3.625	0.3475	6.9472e+06
3.625	0.3525	6.97362e+06
3.625	0.3575	6.8621e+06
3.625	0.3625	6.88286e+06
3.625	0.3675	6.4723e+06
3.625	0.3725	6.3742e+06
3.625	0.3775	6.35238e+06
3.625	0.3825	6.19225e+06
3.625	0.3875	5.94117e+06
3.625	0.3925	5.95202e+06
3.625	0.3975	5.80475e+06
3.625	0.4025	5.44924e+06
3.625	0.4075	5.37564e+06
3.625	0.4125	5.32887e+06
3.625	0.4175	5.2438e+06
3.625	0.4225	4.93514e+06
3.625	0.4275	4.94092e+06
3.625	0.4325	4.9359e+06
3.625	0.4375	4.58718e+06
3.625	0.4425	4.33852e+06
3.625	0.4475	3.84957e+06
3.625	0.4525	3.45866e+06
3.625	0.4575	3.58632e+06
3.625	0.4625	3.519e+06
3.625	0.4675	3.08378e+06
3.625	0.4725	2.6465e+06
3.625	0.4775	2.37238e+06
3.625	0.4825	2.022e+06
3.625	0.4875	1.83982e+06
3.625	0.4925	1.74453e+06
3.625	0.4975	1.71914e+06
3.625	0.5025	1.65368e+06
3.625	0.5075	1.29755e+06
3.625	0.5125	1.04264e+06
3.625	0.5175	806301
3.625	0.5225	740573
3.625	0.5275	629011
3.625	0.5325	677736
3.625	0.5375	732661
3.625	0.5425	664460
3.625	0.5475	561859
3.625	0.5525	387669
3.625	0.5575	204360
3.625	0.5625	70620.6
3.625	0.5675	38425.9
3.625	0.5725	44892.3
3.625	0.5775	32727
3.625	0.5825	34329
3.625	0.5875	20894.9
3.625	0.5925	17100.1
3.625	0.5975	24614.9
3.625	0.6025	23419.5
3.625	0.6075	15141.2
3.625	0.6125	8779.12
3.625	0.6175	4952.26
3.625	0.6225	5305.4
3.625	0.6275	1800.61
3.675	0.3375	3.44248e+06
3.675	0.3425	7.13772e+06
3.675	0.3475	6.87533e+06
3.675	0.3525	6.73718e+06
3.675	0.3575	6.82459e+06
3.675	0.3625	6.50612e+06
3.675	0.3675	6.42784e+06
3.675	0.3725	6.11459e+06
3.675	0.3775	6.23966e+06
3.675	0.3825	5.81303e+06
3.675	0.3875	5.84883e+06
3.675	0.3925	5.74771e+06
3.675	0.3975	5.56106e+06
3.675	0.4025	5.54048e+06
3.675	0.4075	5.0949e+06
3.675	0.4125	5.06153e+06
3.675	0.4175	5.01557e+06
3.675	0.4225	4.81914e+06
3.675	0.4275	4.63852e+06
3.675	0.4325	4.75487e+06
3.675	0.4375	4.68373e+06
3.675	0.4425	4.28243e+06
3.675	0.4475	4.22604e+06
3.675	0.4525	4.14907e+06
3.675	0.4575	3.56451e+06
3.675	0.4625	3.43064e+06
3.675	0.4675	3.36767e+06
3.675	0.4725	3.0945e+06
3.675	0.4775	3.05916e+06
3.675	0.4825	2.86037e+06
3.675	0.4875	2.45104e+06
3.675	0.4925	1.85149e+06
3.675	0.4975	1.69818e+06
3.675	0.5025	1.56107e+06
3.675	0.5075	1.64987e+06
3.675	0.5125	1.60073e+06
3.675	0.5175	1.66511e+06
3.675	0.5225	1.39976e+06
3.675	0.5275	1.10638e+06
3.675	0.5325	659395
3.675	0.5375	604176
3.675	0.5425	629112
3.675	0.5475	671863
3.675	0.5525	581539
3.675	0.5575	590946
3.675	0.5625	519678
3.675	0.5675	501625
3.675	0.5725	342433
3.675	0.5775	239841
3.675	0.5825	78913.1
3.675	0.5875	33062.6
3.675	0.5925	27394.5
3.675	0.5975	16298.6
3.675	0.6025	18002.4
3.675	0.6075	23119.6
3.675	0.6125	18869.8
3.675	0.6175	12499.2
3.675	0.6225	13287.5
3.675	0.6275	22755.9
3.675	0.6325	21166.9
3.675	0.6375	18351.1
3.675	0.6425	2244.67
3.675	0.6475	1303.69
3.675	0.6525	548.959
3.725	0.3375	673.793
3.725	0.3425	3.73984e+06
3.725	0.3475	6.8364e+06
3.725	0.3525	6.40909e+06
3.725	0.3575	6.35055e+06
3.725	0.3625	6.25796e+06
3.725	0.3675	6.19824e+06
3.725	0.3725	6.08609e+06
3.725	0.3775	5.84513e+06
3.725	0.3825	5.81716e+06
3.725	0.3875	5.55943e+06
3.725	0.3925	5.59337e+06
3.725	0.3975	5.42625e+06
3.725	0.4025	5.28154e+06
3.725	0.4075	5.21317e+06
3.725	0.4125	4.84509e+06
3.725	0.4175	4.74753e+06
3.725	0.4225	4.77408e+06
3.725	0.4275	4.56656e+06
3.725	0.4325	4.36431e+06
3.725	0.4375	4.36281e+06
3.725	0.4425	4.27881e+06
3.725	0.4475	4.06655e+06
3.725	0.4525	4.00104e+06
3.725	0.4575	4.00324e+06
3.725	0.4625	3.86296e+06
3.725	0.4675	3.65444e+06
3.725	0.4725	3.30451e+06
3.725	0.4775	2.97994e+06
3.725	0.4825	2.81676e+06
3.725	0.4875	2.89139e+06
3.725	0.4925	2.85609e+06
3.725	0.4975	2.54103e+06
3.725	0.5025	2.03942e+06
3.725	0.5075	1.57727e+06
3.725	0.5125	1.50221e+06
3.725	0.5175	1.54484e+06
